,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type,Expiration_Date
1681,SPY250919C00490000,2025-08-25 17:18:02+00:00,490.0,153.51,155.84,158.53,-2.8700104,-1.8352796,2.0,1998.0,0.6430699755859376,True,REGULAR,USD,c,2025-09-19
1682,SPY250919C00495000,2025-08-21 17:21:22+00:00,495.0,141.76,150.87,153.55,0.0,0.0,1.0,2817.0,0.625125819091797,True,REGULAR,USD,c,2025-09-19
1683,SPY250919C00500000,2025-08-25 14:36:36+00:00,500.0,145.9,145.89,148.57,0.0,0.0,10.0,3612.0,0.6068154553222658,True,REGULAR,USD,c,2025-09-19
1684,SPY250919C00505000,2025-08-26 18:37:02+00:00,505.0,140.59,140.92,143.6,-0.30000305,-0.21293424,2.0,1541.0,0.5891154370117189,True,REGULAR,USD,c,2025-09-19
1685,SPY250919C00510000,2025-08-25 14:32:23+00:00,510.0,134.3,135.94,138.62,-1.5800018,-1.162792,7.0,871.0,0.5709271423339843,True,REGULAR,USD,c,2025-09-19
1686,SPY250919C00515000,2025-08-25 14:46:32+00:00,515.0,130.86,130.97,133.65,0.0,0.0,14.0,3020.0,0.5533491931152343,True,REGULAR,USD,c,2025-09-19
1687,SPY250919C00520000,2025-08-26 19:14:03+00:00,520.0,125.7,126.0,128.68,-0.15000153,-0.11919072,1.0,1296.0,0.5357712438964843,True,REGULAR,USD,c,2025-09-19
1688,SPY250919C00525000,2025-08-26 15:54:56+00:00,525.0,120.9,121.02,123.71,-0.8499985,-0.6981507,2.0,1931.0,0.5178881219482423,True,REGULAR,USD,c,2025-09-19
1689,SPY250919C00530000,2025-08-26 19:17:01+00:00,530.0,115.85,116.05,118.73,0.29999542,0.2596239,9.0,5752.0,0.500005,True,REGULAR,USD,c,2025-09-19
1690,SPY250919C00535000,2025-08-26 18:37:17+00:00,535.0,111.74,111.08,113.77,0.73999786,0.6666647,4.0,1426.0,0.5410812493896486,True,REGULAR,USD,c,2025-09-19
1691,SPY250919C00540000,2025-08-26 18:11:16+00:00,540.0,105.21,106.11,108.0,0.5299988,0.5063038,11.0,3476.0,0.48950705810546885,True,REGULAR,USD,c,2025-09-19
1692,SPY250919C00545000,2025-08-26 19:44:03+00:00,545.0,100.98,101.14,103.84,-0.5699997,-0.56129956,7.0,1901.0,0.5025074163818359,True,REGULAR,USD,c,2025-09-19
1693,SPY250919C00550000,2025-08-26 17:20:11+00:00,550.0,95.16,96.18,98.89,-0.34999847,-0.36645216,15.0,4867.0,0.4837087762451172,True,REGULAR,USD,c,2025-09-19
1694,SPY250919C00555000,2025-08-26 19:49:04+00:00,555.0,91.18,91.22,93.9,-0.51000214,-0.55622435,5.0,3844.0,0.4635063415527344,True,REGULAR,USD,c,2025-09-19
1695,SPY250919C00560000,2025-08-26 19:57:16+00:00,560.0,88.25,86.25,88.94,2.5299988,2.9514685,10.0,4635.0,0.44421942504882805,True,REGULAR,USD,c,2025-09-19
1696,SPY250919C00565000,2025-08-26 18:51:21+00:00,565.0,80.59,81.29,83.98,-1.5600052,-1.8989716,4.0,9382.0,0.4249325085449219,True,REGULAR,USD,c,2025-09-19
1697,SPY250919C00570000,2025-08-25 19:27:54+00:00,570.0,75.8,76.35,79.03,0.0,0.0,24.0,18670.0,0.40582869567871094,True,REGULAR,USD,c,2025-09-19
1698,SPY250919C00575000,2025-08-26 15:13:01+00:00,575.0,70.58,71.39,74.07,-1.2999954,-1.8085636,31.0,13968.0,0.38623660644531244,True,REGULAR,USD,c,2025-09-19
1699,SPY250919C00576000,2025-08-25 19:50:48+00:00,576.0,70.34,70.4,73.1,0.0,0.0,3.0,18.0,0.3830017755126953,True,REGULAR,USD,c,2025-09-19
1700,SPY250919C00577000,2025-08-25 17:30:33+00:00,577.0,69.89,69.41,72.11,0.0,0.0,1.0,8.0,0.37909556457519533,True,REGULAR,USD,c,2025-09-19
1701,SPY250919C00578000,2025-08-22 14:14:59+00:00,578.0,69.16,68.42,71.12,0.060005188,0.08683819,1.0,20.0,0.37525038818359374,True,REGULAR,USD,c,2025-09-19
1702,SPY250919C00579000,2025-08-21 13:58:40+00:00,579.0,59.71,67.44,70.14,0.0,0.0,1.0,2.0,0.37164934997558596,True,REGULAR,USD,c,2025-09-19
1703,SPY250919C00580000,2025-08-26 19:54:25+00:00,580.0,67.09,66.45,69.15,1.0299988,1.5591868,18.0,13817.0,0.367743139038086,True,REGULAR,USD,c,2025-09-19
1704,SPY250919C00581000,2025-08-19 14:09:03+00:00,581.0,65.81,65.46,68.16,0.0,0.0,2.0,20.0,0.363836928100586,True,REGULAR,USD,c,2025-09-19
1705,SPY250919C00582000,2025-08-22 16:09:21+00:00,582.0,66.16,64.48,67.18,0.0,0.0,5.0,18.0,0.3601748553466796,True,REGULAR,USD,c,2025-09-19
1706,SPY250919C00583000,2025-08-20 14:24:06+00:00,583.0,55.51,63.49,66.19,0.0,0.0,11.0,112.0,0.3562686444091796,True,REGULAR,USD,c,2025-09-19
1707,SPY250919C00584000,2025-08-25 19:05:44+00:00,584.0,62.2,62.51,65.21,0.0,0.0,2.0,5.0,0.3526065716552734,True,REGULAR,USD,c,2025-09-19
1708,SPY250919C00585000,2025-08-26 18:59:30+00:00,585.0,59.88,61.52,63.28,-1.7299995,-2.8079848,27.0,11816.0,0.32129584960937496,True,REGULAR,USD,c,2025-09-19
1709,SPY250919C00586000,2025-08-18 19:31:06+00:00,586.0,60.47,60.54,63.24,0.0,0.0,3.0,14.0,0.3450077706909179,True,REGULAR,USD,c,2025-09-19
1710,SPY250919C00587000,2025-08-20 14:37:52+00:00,587.0,50.94,59.56,62.26,0.0,0.0,6.0,118.0,0.3413151806640625,True,REGULAR,USD,c,2025-09-19
1711,SPY250919C00588000,2025-08-26 14:36:24+00:00,588.0,57.38,58.58,61.12,-3.1899986,-5.2666316,1.0,49.0,0.3332586206054688,True,REGULAR,USD,c,2025-09-19
1712,SPY250919C00589000,2025-08-25 19:28:54+00:00,589.0,57.18,57.59,60.14,0.0,0.0,6.0,43.0,0.32959654785156245,True,REGULAR,USD,c,2025-09-19
1713,SPY250919C00590000,2025-08-26 17:55:15+00:00,590.0,56.16,56.61,59.0,-0.3600006,-0.63694376,33.0,14049.0,0.3215399877929687,True,REGULAR,USD,c,2025-09-19
1714,SPY250919C00591000,2025-08-21 17:03:08+00:00,591.0,54.82,55.63,58.18,7.1899986,15.095525,5.0,88.0,0.32221136779785153,True,REGULAR,USD,c,2025-09-19
1715,SPY250919C00592000,2025-08-26 14:52:26+00:00,592.0,53.3,54.65,57.21,7.4399986,16.223286,4.0,22.0,0.31873239868164055,True,REGULAR,USD,c,2025-09-19
1716,SPY250919C00593000,2025-08-21 17:10:10+00:00,593.0,51.86,53.68,56.23,5.7299995,12.421416,2.0,114.0,0.31500929138183587,True,REGULAR,USD,c,2025-09-19
1717,SPY250919C00594000,2025-08-26 19:35:59+00:00,594.0,53.07,52.7,55.26,-0.33000183,-0.61798096,10.0,64.0,0.31153032226562494,True,REGULAR,USD,c,2025-09-19
1718,SPY250919C00595000,2025-08-26 17:09:25+00:00,595.0,50.86,51.72,54.28,-0.86999893,-1.6818074,1.0,12816.0,0.30774618041992186,True,REGULAR,USD,c,2025-09-19
1719,SPY250919C00596000,2025-08-13 13:53:27+00:00,596.0,53.88,50.75,53.29,0.0,0.0,1.0,9.0,0.30371790039062496,True,REGULAR,USD,c,2025-09-19
1720,SPY250919C00597000,2025-08-22 14:22:02+00:00,597.0,48.55,49.78,52.32,0.0,0.0,1.0,9.0,0.3001778967285156,True,REGULAR,USD,c,2025-09-19
1721,SPY250919C00598000,2025-08-25 19:32:06+00:00,598.0,48.45,48.81,51.36,0.0,0.0,5.0,59.0,0.29682099670410156,True,REGULAR,USD,c,2025-09-19
1722,SPY250919C00599000,2025-08-21 20:06:32+00:00,599.0,40.84,47.84,50.39,0.0,0.0,1.0,33.0,0.29325047576904284,True,REGULAR,USD,c,2025-09-19
1723,SPY250919C00600000,2025-08-26 19:45:19+00:00,600.0,47.7,46.87,49.44,1.9799995,4.3307076,148.0,39437.0,0.2901071966552734,True,REGULAR,USD,c,2025-09-19
1724,SPY250919C00601000,2025-08-22 14:11:49+00:00,601.0,46.28,45.9,48.47,0.0,0.0,1.0,58.0,0.28647564117431634,True,REGULAR,USD,c,2025-09-19
1725,SPY250919C00602000,2025-08-20 17:54:58+00:00,602.0,39.8,44.93,47.51,0.0,0.0,2.0,36.0,0.28302718933105464,True,REGULAR,USD,c,2025-09-19
1726,SPY250919C00603000,2025-08-22 18:07:25+00:00,603.0,43.02,43.97,46.55,-2.0999985,-4.654252,1.0,32.0,0.27957873748779294,True,REGULAR,USD,c,2025-09-19
1727,SPY250919C00604000,2025-08-20 20:00:45+00:00,604.0,38.35,43.01,45.6,0.0,0.0,1.0,118.0,0.2763133892822265,True,REGULAR,USD,c,2025-09-19
1728,SPY250919C00605000,2025-08-26 19:13:03+00:00,605.0,41.71,42.05,44.68,0.36999893,0.89501435,17.0,18855.0,0.27374993835449213,True,REGULAR,USD,c,2025-09-19
1729,SPY250919C00606000,2025-08-25 15:31:37+00:00,606.0,40.05,41.09,43.72,-1.7200012,-4.1177907,1.0,63.0,0.2701489001464844,True,REGULAR,USD,c,2025-09-19
1730,SPY250919C00607000,2025-08-22 18:21:54+00:00,607.0,41.82,40.13,42.77,0.0,0.0,1.0,136.0,0.2667920001220704,True,REGULAR,USD,c,2025-09-19
1731,SPY250919C00608000,2025-08-26 13:30:01+00:00,608.0,37.38,39.18,41.84,3.960003,11.849202,2.0,48.0,0.2638623419189453,True,REGULAR,USD,c,2025-09-19
1732,SPY250919C00609000,2025-08-19 19:54:06+00:00,609.0,34.76,38.23,40.89,0.0,0.0,101.0,79.0,0.2603833728027344,True,REGULAR,USD,c,2025-09-19
1733,SPY250919C00610000,2025-08-26 17:54:26+00:00,610.0,35.9,37.28,39.97,-0.12999725,-0.36080283,8.0,26807.0,0.25757578369140627,True,REGULAR,USD,c,2025-09-19
1734,SPY250919C00611000,2025-08-25 15:49:09+00:00,611.0,36.83,36.33,39.04,0.0,0.0,1.0,49.0,0.254463021850586,True,REGULAR,USD,c,2025-09-19
1735,SPY250919C00612000,2025-08-26 14:38:05+00:00,612.0,35.78,35.38,38.1,-0.22000122,-0.6111145,3.0,84.0,0.25110612182617187,True,REGULAR,USD,c,2025-09-19
1736,SPY250919C00613000,2025-08-25 19:36:06+00:00,613.0,34.14,34.44,37.19,0.0,0.0,2.0,113.0,0.24832904998779298,True,REGULAR,USD,c,2025-09-19
1737,SPY250919C00614000,2025-08-25 13:53:21+00:00,614.0,33.52,33.5,36.26,0.0,0.0,1.0,132.0,0.24506370178222658,True,REGULAR,USD,c,2025-09-19
1738,SPY250919C00615000,2025-08-26 19:13:03+00:00,615.0,32.29,32.57,35.33,0.27000046,0.8432244,13.0,27254.0,0.24176783630371096,True,REGULAR,USD,c,2025-09-19
1739,SPY250919C00616000,2025-08-19 18:25:44+00:00,616.0,28.81,31.64,34.4,0.0,0.0,100.0,158.0,0.23841093627929685,True,REGULAR,USD,c,2025-09-19
1740,SPY250919C00617000,2025-08-21 16:05:06+00:00,617.0,29.53,31.18,33.16,4.7700005,19.264946,1.0,70.0,0.22885902984619144,True,REGULAR,USD,c,2025-09-19
1741,SPY250919C00618000,2025-08-22 17:11:28+00:00,618.0,31.64,29.78,32.55,0.0,0.0,9.0,567.0,0.23175817077636718,True,REGULAR,USD,c,2025-09-19
1742,SPY250919C00619000,2025-08-26 20:05:43+00:00,619.0,29.91,29.33,31.32,1.25,4.3614793,2.0,324.0,0.2224198852539062,True,REGULAR,USD,c,2025-09-19
1743,SPY250919C00620000,2025-08-26 20:14:50+00:00,620.0,29.34,27.94,30.4,2.5100002,9.355201,121.0,18974.0,0.21912401977539062,True,REGULAR,USD,c,2025-09-19
1744,SPY250919C00621000,2025-08-26 20:01:22+00:00,621.0,27.96,27.05,29.81,0.11999893,0.43103063,43.0,2269.0,0.22199264343261715,True,REGULAR,USD,c,2025-09-19
1745,SPY250919C00622000,2025-08-26 14:51:09+00:00,622.0,27.39,26.67,28.48,0.3899994,1.4444422,14.0,1116.0,0.2108233215332031,True,REGULAR,USD,c,2025-09-19
1746,SPY250919C00623000,2025-08-26 18:19:11+00:00,623.0,24.75,25.79,27.55,-1.4699993,-5.6064053,12.0,2518.0,0.20716124877929684,True,REGULAR,USD,c,2025-09-19
1747,SPY250919C00624000,2025-08-25 19:08:55+00:00,624.0,24.29,24.33,27.11,0.0,0.0,11.0,4026.0,0.21237970245361326,True,REGULAR,USD,c,2025-09-19
1748,SPY250919C00625000,2025-08-26 19:48:48+00:00,625.0,23.62,24.03,25.71,0.9700012,4.282566,308.0,20084.0,0.20002020690917968,True,REGULAR,USD,c,2025-09-19
1749,SPY250919C00626000,2025-08-26 20:01:22+00:00,626.0,23.44,22.54,25.32,0.30000114,1.2964613,40.0,12.0,0.20575745422363279,True,REGULAR,USD,c,2025-09-19
1750,SPY250919C00627000,2025-08-25 16:21:21+00:00,627.0,22.5,21.69,24.43,0.0,0.0,10.0,25.0,0.2024005541992187,True,REGULAR,USD,c,2025-09-19
1751,SPY250919C00628000,2025-08-26 19:23:22+00:00,628.0,21.04,21.14,23.27,1.0400009,5.2000046,1.0,227.0,0.194343994140625,True,REGULAR,USD,c,2025-09-19
1752,SPY250919C00629000,2025-08-26 13:38:21+00:00,629.0,19.05,20.1,22.63,-1.0600014,-5.271016,2.0,28.0,0.1951374432373047,True,REGULAR,USD,c,2025-09-19
1753,SPY250919C00630000,2025-08-26 20:03:43+00:00,630.0,20.11,19.28,21.0,1.8100014,9.890718,438.0,45562.0,0.17899380584716795,True,REGULAR,USD,c,2025-09-19
1754,SPY250919C00631000,2025-08-22 14:19:59+00:00,631.0,19.09,18.44,20.8,0.0,0.0,16.0,90.0,0.1870198486328125,True,REGULAR,USD,c,2025-09-19
1755,SPY250919C00632000,2025-08-26 19:52:33+00:00,632.0,18.51,17.84,19.66,0.27000046,1.4802657,12.0,145.0,0.1791158749389648,True,REGULAR,USD,c,2025-09-19
1756,SPY250919C00633000,2025-08-26 19:59:15+00:00,633.0,17.76,17.51,18.11,0.42000008,2.4221458,20.0,275.0,0.16443706665039062,True,REGULAR,USD,c,2025-09-19
1757,SPY250919C00634000,2025-08-26 20:09:41+00:00,634.0,16.96,16.98,17.06,0.83999825,5.210907,5.0,177.0,0.1580284393310547,True,REGULAR,USD,c,2025-09-19
1758,SPY250919C00635000,2025-08-26 20:00:45+00:00,635.0,15.83,16.16,16.23,1.46,10.160056,177.0,23249.0,0.1550987811279297,True,REGULAR,USD,c,2025-09-19
1759,SPY250919C00636000,2025-08-26 19:59:43+00:00,636.0,15.31,15.35,15.42,1.79,13.239644,23.0,757.0,0.15235222656250003,True,REGULAR,USD,c,2025-09-19
1760,SPY250919C00637000,2025-08-26 20:07:19+00:00,637.0,14.48,14.55,14.61,0.9399996,6.9423895,75.0,592.0,0.14945308563232423,True,REGULAR,USD,c,2025-09-19
1761,SPY250919C00638000,2025-08-26 19:59:15+00:00,638.0,13.74,13.76,13.83,1.9299994,16.342077,37.0,378.0,0.14682860015869142,True,REGULAR,USD,c,2025-09-19
1762,SPY250919C00639000,2025-08-26 19:57:49+00:00,639.0,13.0,12.99,13.05,1.3000002,11.111113,155.0,879.0,0.14405152832031248,True,REGULAR,USD,c,2025-09-19
1763,SPY250919C00640000,2025-08-26 20:12:42+00:00,640.0,12.28,12.23,12.29,1.7599993,16.73003,1176.0,52170.0,0.1413965255737305,True,REGULAR,USD,c,2025-09-19
1764,SPY250919C00641000,2025-08-26 19:15:02+00:00,641.0,11.36,11.49,11.54,1.3599997,13.599997,253.0,231.0,0.13868048828125001,True,REGULAR,USD,c,2025-09-19
1765,SPY250919C00642000,2025-08-26 20:06:01+00:00,642.0,10.62,10.77,10.82,1.4200001,15.434783,1173.0,1405.0,0.13617807189941405,True,REGULAR,USD,c,2025-09-19
1766,SPY250919C00643000,2025-08-26 20:00:19+00:00,643.0,9.9,10.07,10.11,1.2399998,14.318705,1214.0,2283.0,0.13364513824462892,True,REGULAR,USD,c,2025-09-19
1767,SPY250919C00644000,2025-08-26 20:09:56+00:00,644.0,9.38,9.38,9.43,1.3800001,17.250002,1165.0,1881.0,0.13129530822753904,True,REGULAR,USD,c,2025-09-19
1768,SPY250919C00645000,2025-08-26 20:13:10+00:00,645.0,8.76,8.72,8.76,1.3400002,18.059301,5661.0,29398.0,0.12885392639160154,True,REGULAR,USD,c,2025-09-19
1769,SPY250919C00646000,2025-08-26 20:13:10+00:00,646.0,8.12,8.08,8.12,1.2599998,18.367344,260.0,1937.0,0.12656513092041016,False,REGULAR,USD,c,2025-09-19
1770,SPY250919C00647000,2025-08-26 20:07:50+00:00,647.0,7.44,7.46,7.51,1.25,20.193861,571.0,1168.0,0.12445943908691406,False,REGULAR,USD,c,2025-09-19
1771,SPY250919C00648000,2025-08-26 20:02:38+00:00,648.0,6.69,6.87,6.91,0.9200001,15.944542,406.0,971.0,0.12223167816162112,False,REGULAR,USD,c,2025-09-19
1772,SPY250919C00649000,2025-08-26 19:56:48+00:00,649.0,6.2,6.31,6.35,1.02,19.69112,283.0,2601.0,0.12024805541992187,False,REGULAR,USD,c,2025-09-19
1773,SPY250919C00650000,2025-08-26 20:14:39+00:00,650.0,5.82,5.77,5.81,1.0500002,22.012583,4294.0,54661.0,0.11826443267822265,False,REGULAR,USD,c,2025-09-19
1774,SPY250919C00651000,2025-08-26 19:54:30+00:00,651.0,5.27,5.26,5.3,0.9699998,22.558134,469.0,1660.0,0.11640287902832032,False,REGULAR,USD,c,2025-09-19
1775,SPY250919C00652000,2025-08-26 20:14:30+00:00,652.0,4.83,4.79,4.82,0.89999986,22.900759,522.0,1950.0,0.11466339447021485,False,REGULAR,USD,c,2025-09-19
1776,SPY250919C00653000,2025-08-26 20:07:03+00:00,653.0,4.34,4.33,4.37,0.85000014,24.355305,180.0,1742.0,0.11301546173095703,False,REGULAR,USD,c,2025-09-19
1777,SPY250919C00654000,2025-08-26 20:14:11+00:00,654.0,3.93,3.91,3.95,0.51,14.91228,120.0,1039.0,0.1114895980834961,False,REGULAR,USD,c,2025-09-19
1778,SPY250919C00655000,2025-08-26 20:10:35+00:00,655.0,3.51,3.51,3.55,0.6400001,22.299656,1673.0,26795.0,0.1099026998901367,False,REGULAR,USD,c,2025-09-19
1779,SPY250919C00656000,2025-08-26 19:59:43+00:00,656.0,3.15,3.15,3.18,0.58000016,22.5681,324.0,1930.0,0.108407353515625,False,REGULAR,USD,c,2025-09-19
1780,SPY250919C00657000,2025-08-26 20:14:30+00:00,657.0,2.84,2.82,2.85,0.42999983,17.842318,242.0,1473.0,0.10724769714355468,False,REGULAR,USD,c,2025-09-19
1781,SPY250919C00658000,2025-08-26 20:11:03+00:00,658.0,2.5,2.52,2.53,0.49,24.378109,290.0,1489.0,0.10584390258789061,False,REGULAR,USD,c,2025-09-19
1782,SPY250919C00660000,2025-08-26 20:14:42+00:00,660.0,1.98,1.98,1.99,0.39,24.528301,2476.0,27397.0,0.10367717620849609,False,REGULAR,USD,c,2025-09-19
1783,SPY250919C00665000,2025-08-26 20:12:46+00:00,665.0,1.04,1.02,1.03,0.22999996,28.395058,1470.0,21608.0,0.09943527526855468,False,REGULAR,USD,c,2025-09-19
1784,SPY250919C00670000,2025-08-26 20:13:45+00:00,670.0,0.51,0.5,0.51,0.109999985,27.499994,1546.0,23751.0,0.09729906616210937,False,REGULAR,USD,c,2025-09-19
1785,SPY250919C00675000,2025-08-26 20:14:31+00:00,675.0,0.24,0.24,0.25,0.030000001,14.285715,373.0,17616.0,0.09693285888671876,False,REGULAR,USD,c,2025-09-19
1786,SPY250919C00680000,2025-08-26 20:11:25+00:00,680.0,0.13,0.13,0.14,0.009999998,8.333331,160.0,21321.0,0.09961837890625,False,REGULAR,USD,c,2025-09-19
1787,SPY250919C00685000,2025-08-26 20:07:48+00:00,685.0,0.09,0.08,0.09,0.010000005,12.500007,32.0,10455.0,0.10425700439453123,False,REGULAR,USD,c,2025-09-19
1788,SPY250919C00690000,2025-08-26 19:49:10+00:00,690.0,0.07,0.06,0.07,0.010000002,16.66667,33.0,19006.0,0.11133701171874999,False,REGULAR,USD,c,2025-09-19
1789,SPY250919C00695000,2025-08-25 20:04:21+00:00,695.0,0.05,0.04,0.05,0.010000002,25.000004,1.0,5252.0,0.1167080517578125,False,REGULAR,USD,c,2025-09-19
1790,SPY250919C00700000,2025-08-26 18:32:01+00:00,700.0,0.03,0.03,0.04,0.0,0.0,1610.0,22302.0,0.12305564453125001,False,REGULAR,USD,c,2025-09-19
1791,SPY250919C00705000,2025-08-26 13:30:09+00:00,705.0,0.03,0.03,0.04,0.0,0.0,3.0,6697.0,0.132821171875,False,REGULAR,USD,c,2025-09-19
1792,SPY250919C00710000,2025-08-26 15:33:11+00:00,710.0,0.03,0.02,0.03,0.0,0.0,2.0,9337.0,0.13770393554687502,False,REGULAR,USD,c,2025-09-19
1793,SPY250919C00715000,2025-08-25 20:14:04+00:00,715.0,0.03,0.02,0.03,0.0,0.0,1.0,12771.0,0.14649291015625,False,REGULAR,USD,c,2025-09-19
1794,SPY250919C00720000,2025-08-26 16:22:38+00:00,720.0,0.01,0.01,0.02,-0.01,-50.0,30.0,8591.0,0.149422568359375,False,REGULAR,USD,c,2025-09-19
1795,SPY250919C00725000,2025-08-26 18:03:04+00:00,725.0,0.01,0.01,0.02,-0.01,-50.0,5.0,3656.0,0.15821154296875,False,REGULAR,USD,c,2025-09-19
1796,SPY250919C00730000,2025-08-25 13:39:33+00:00,730.0,0.02,0.01,0.02,0.0,0.0,5.0,6484.0,0.16602396484375004,False,REGULAR,USD,c,2025-09-19
1797,SPY250919C00735000,2025-08-25 15:26:10+00:00,735.0,0.02,0.01,0.02,0.0,0.0,1.0,6774.0,0.17383638671875,False,REGULAR,USD,c,2025-09-19
1798,SPY250919C00740000,2025-08-26 18:51:01+00:00,740.0,0.01,0.01,0.02,0.0,0.0,70.0,5114.0,0.18262536132812499,False,REGULAR,USD,c,2025-09-19
1799,SPY250919C00745000,2025-08-25 20:10:54+00:00,745.0,0.01,0.01,0.02,0.0,0.0,61.0,8749.0,0.1914143359375,False,REGULAR,USD,c,2025-09-19
1800,SPY250919C00750000,2025-08-26 20:13:08+00:00,750.0,0.01,0.0,0.01,0.0,0.0,24.0,10811.0,0.187508125,False,REGULAR,USD,c,2025-09-19
1801,SPY250919C00755000,2025-08-26 19:28:26+00:00,755.0,0.01,0.0,0.01,0.0,0.0,271.0,8776.0,0.195320546875,False,REGULAR,USD,c,2025-09-19
1802,SPY250919C00760000,2025-08-26 13:56:00+00:00,760.0,0.01,0.0,0.01,0.0,0.0,457.0,3684.0,0.20313296874999998,False,REGULAR,USD,c,2025-09-19
1803,SPY250919C00765000,2025-08-26 13:56:10+00:00,765.0,0.01,0.0,0.01,0.0,0.0,182.0,16421.0,0.21094539062499998,False,REGULAR,USD,c,2025-09-19
1804,SPY250919C00770000,2025-08-25 13:30:13+00:00,770.0,0.01,0.0,0.01,0.0,0.0,200.0,1817.0,0.21680470703125,False,REGULAR,USD,c,2025-09-19
1805,SPY250919C00775000,2025-08-26 13:56:19+00:00,775.0,0.01,0.0,0.01,0.0,0.0,226.0,4097.0,0.22266402343749997,False,REGULAR,USD,c,2025-09-19
1806,SPY250919C00780000,2025-08-25 13:30:16+00:00,780.0,0.01,0.0,0.01,0.0,0.0,1.0,54450.0,0.2304764453125,False,REGULAR,USD,c,2025-09-19
1807,SPY250919C00785000,2025-08-26 20:13:11+00:00,785.0,0.01,0.01,0.02,0.0,0.0,22.0,6567.0,0.25196060546875,False,REGULAR,USD,c,2025-09-19
1808,SPY250919C00790000,2025-08-26 13:31:37+00:00,790.0,0.01,0.0,0.01,0.0,0.0,1.0,3473.0,0.2461012890625,False,REGULAR,USD,c,2025-09-19
1809,SPY250919C00795000,2025-08-20 17:13:41+00:00,795.0,0.01,0.0,0.01,0.0,0.0,13.0,3212.0,0.25391371093750004,False,REGULAR,USD,c,2025-09-19
1810,SPY250919C00800000,2025-08-15 20:02:55+00:00,800.0,0.01,0.0,0.01,0.0,0.0,500.0,4862.0,0.257819921875,False,REGULAR,USD,c,2025-09-19
1811,SPY250919C00805000,2025-08-18 14:19:47+00:00,805.0,0.01,0.0,0.01,0.0,0.0,10.0,3901.0,0.26563234375,False,REGULAR,USD,c,2025-09-19
1812,SPY250919C00810000,2025-08-21 14:42:08+00:00,810.0,0.01,0.0,0.01,0.0,0.0,1.0,5529.0,0.273444765625,False,REGULAR,USD,c,2025-09-19
1813,SPY250919C00815000,2025-08-21 19:37:13+00:00,815.0,0.01,0.0,0.01,0.0,0.0,6960.0,22613.0,0.28125718749999995,False,REGULAR,USD,c,2025-09-19
1814,SPY250919C00820000,2025-08-22 13:30:10+00:00,820.0,0.01,0.0,0.01,0.0,0.0,5.0,15858.0,0.28516339843749994,False,REGULAR,USD,c,2025-09-19
1815,SPY250919C00825000,2025-08-21 20:05:21+00:00,825.0,0.01,0.0,0.01,0.0,0.0,10950.0,19908.0,0.2929758203124999,False,REGULAR,USD,c,2025-09-19
1816,SPY250919C00830000,2025-08-21 18:55:38+00:00,830.0,0.01,0.0,0.01,0.0,0.0,1950.0,15429.0,0.3007882421875,False,REGULAR,USD,c,2025-09-19
1817,SPY250919P00150000,2025-08-25 14:49:48+00:00,150.0,0.01,0.0,0.01,0.0,0.0,1.0,30172.0,1.5625021874999998,False,REGULAR,USD,p,2025-09-19
1818,SPY250919P00155000,2025-08-25 14:00:01+00:00,155.0,0.01,0.0,0.01,0.0,0.0,1.0,8568.0,1.5000025,False,REGULAR,USD,p,2025-09-19
1819,SPY250919P00160000,2025-08-22 15:59:34+00:00,160.0,0.01,0.0,0.01,0.0,0.0,1.0,2911.0,1.5000025,False,REGULAR,USD,p,2025-09-19
1820,SPY250919P00165000,2025-08-05 16:30:36+00:00,165.0,0.01,0.0,0.01,0.0,0.0,1.0,4215.0,1.4375028125,False,REGULAR,USD,p,2025-09-19
1821,SPY250919P00170000,2025-08-05 16:30:30+00:00,170.0,0.01,0.0,0.01,0.0,0.0,386.0,2525.0,1.4375028125,False,REGULAR,USD,p,2025-09-19
1822,SPY250919P00175000,2025-08-18 15:29:22+00:00,175.0,0.01,0.0,0.01,0.0,0.0,1.0,1917.0,1.3750031249999999,False,REGULAR,USD,p,2025-09-19
1823,SPY250919P00180000,2025-08-12 13:59:08+00:00,180.0,0.01,0.0,0.01,0.0,0.0,1.0,4526.0,1.3750031249999999,False,REGULAR,USD,p,2025-09-19
1824,SPY250919P00185000,2025-08-13 18:54:16+00:00,185.0,0.01,0.0,0.01,0.0,0.0,1500.0,5144.0,1.3437532812499997,False,REGULAR,USD,p,2025-09-19
1825,SPY250919P00190000,2025-08-22 15:45:02+00:00,190.0,0.01,0.0,0.01,0.0,0.0,1.0,4025.0,1.3125034374999998,False,REGULAR,USD,p,2025-09-19
1826,SPY250919P00195000,2025-08-07 17:14:11+00:00,195.0,0.01,0.0,0.01,0.0,0.0,115.0,6991.0,1.2812535937499998,False,REGULAR,USD,p,2025-09-19
1827,SPY250919P00200000,2025-08-12 13:36:57+00:00,200.0,0.01,0.0,0.01,0.0,0.0,4.0,12267.0,1.2500037499999999,False,REGULAR,USD,p,2025-09-19
1828,SPY250919P00205000,2025-08-08 17:18:13+00:00,205.0,0.01,0.0,0.01,0.0,0.0,31.0,9799.0,1.21875390625,False,REGULAR,USD,p,2025-09-19
